NumTrajs,MeanKL,AverageReturn,Entropy,Iteration,LossBefore,Perplexity,MaxReturn,AverageDiscountedReturn,StdReturn,LossAfter,ExplainedVariance,MaxKL,MinReturn
206,0.00029014530907428625,19.5097087379,0.680442363571,0,0.022735639230073143,1.97475109699,72.0,17.408342343,10.0849499959,0.019721554343630196,1.35480959784e-10,0.0017748033575971343,9.0
205,0.0002932566671851371,19.5365853659,0.68368818697,1,0.017442865889838198,1.98117120394,86.0,17.4561818469,9.81511418115,0.01418637127173316,0.31773916335,0.001806782615091481,9.0
199,0.00028436254930142967,20.2613065327,0.686784777911,2,0.013109664681814138,1.98731558916,53.0,18.0795729946,9.30888484118,0.009823284362841774,0.381655419676,0.0018356380057726017,9.0
180,0.00026287240802370297,22.5277777778,0.689075385459,3,0.006716683842354752,1.99187296683,80.0,19.7239450171,11.9300882718,0.003658774890595875,0.202000523734,0.001924401205531518,9.0
192,0.0002493667333095522,20.8854166667,0.690659963347,4,0.003916633175716886,1.9950317467,105.0,18.4755991421,11.1269846466,0.0015748943537588947,0.253491037003,0.0018651181634801624,8.0
179,0.0002465495393639638,22.3798882682,0.691543478964,5,0.0030674705319067947,1.99679516729,64.0,19.6759051055,10.9784368635,-0.0005099123035573593,0.332892861477,0.0019120329009066177,9.0
173,0.0002644903655467883,23.225433526,0.692025108477,6,-0.0002455168049955225,1.99775711441,67.0,20.2169354854,12.623083748,-0.003720453484491764,0.299495950767,0.001963399531169127,9.0
176,0.00020910943565183906,22.9318181818,0.692050631493,7,-0.004076635864379936,1.99780810385,95.0,19.922270307,13.4930920496,-0.006735088785201134,0.251231811475,0.001773185831925133,9.0
166,0.00018924932172655553,24.2409638554,0.691557496619,8,-0.007142883480615639,1.99682315787,83.0,20.9489362013,13.4733922182,-0.009704975847688459,0.267198466018,0.001537297067575643,8.0
155,0.0001707347665855897,25.9290322581,0.690895233564,9,-0.007147841950150628,1.99550117347,97.0,22.0335801446,16.0157622672,-0.009231625553506963,0.228931241956,0.001620919044542781,8.0
161,0.00015153421149982798,25.0559006211,0.690069382725,10,-0.011760430020378755,1.99385386746,71.0,21.5955140853,13.3347947452,-0.014547270823987981,0.314915425518,0.0013820927675124474,10.0
168,0.000152492071738754,23.9523809524,0.688303378909,11,-0.014252414965218839,1.99033582128,92.0,20.6997388576,13.7727342462,-0.016792373083651977,0.252313401604,0.0013095179178703002,9.0
161,0.0001349249215012882,25.0807453416,0.687393648958,12,-0.01615219764571841,1.98852597653,76.0,21.6699300091,12.7975032286,-0.018633368563739768,0.342170614955,0.001150198918685754,10.0
141,0.00012054374540732164,28.7163120567,0.685936385785,13,-0.01472845584869638,1.98563028126,96.0,23.987396348,17.7249778646,-0.016713784912665557,0.236504147785,0.0011687251718874407,10.0
136,0.00012064749984196614,29.6323529412,0.683442891116,14,-0.018032869164145808,1.98068529046,90.0,24.8901456605,15.6175847456,-0.020027514428255695,0.2736013803,0.0010260539567021054,9.0
138,0.00011812583325112802,29.3768115942,0.681694314335,15,-0.020292889877166737,1.97722493637,118.0,24.4875313549,17.8436051544,-0.022580493834181106,0.253674843716,0.0009510689273243972,9.0
137,0.0001089174336460872,29.2408759124,0.680383497413,16,-0.02099654911432953,1.9746348544,133.0,24.4714102266,17.2014791197,-0.022990133970942125,0.255682330546,0.000938670870987604,9.0
132,0.00010532700935235581,30.3863636364,0.678519506384,17,-0.023934426762008347,1.97095758101,93.0,25.2497052858,17.5156413767,-0.026258541143657662,0.28840547811,0.0007569097764396453,11.0
122,0.00011248937515491842,32.8524590164,0.674851740554,18,-0.024550612461741318,1.96374181111,138.0,26.6113932743,21.4952042425,-0.02654076394589436,0.206691534141,0.0007584212553146258,10.0
112,0.00010096630189112612,35.8303571429,0.673060467303,19,-0.022997128296434854,1.96022736154,146.0,28.4953152549,24.2210388155,-0.024666012727315882,0.161592060759,0.0008297856024498361,10.0
126,9.740651268589348e-05,31.753968254,0.670981762432,20,-0.025648388525501147,1.95615685953,124.0,26.1022052066,19.3192421998,-0.027428562391140898,0.250264722355,0.000707323322128018,10.0
122,9.374273493280069e-05,32.8524590164,0.669062671347,21,-0.024381441252318514,1.95240641621,185.0,26.5002143425,23.3180687455,-0.026104493037721135,-0.0317261908272,0.00059375200688923,9.0
121,8.029997098270004e-05,33.2148760331,0.669844670515,22,-0.029154338723913903,1.95393379353,99.0,27.1377886358,19.1622936443,-0.03089769070296218,0.304354337476,0.0005793680804953086,9.0
108,8.715216003474042e-05,37.1759259259,0.666239307394,23,-0.02892532446327325,1.94690183669,100.0,29.7797285498,20.6791309652,-0.030813398450922864,0.32893510694,0.0005642916641743923,9.0
111,0.00010334396359651079,36.2162162162,0.665147072722,24,-0.0304245164767854,1.94477652388,148.0,28.986596782,21.9255108338,-0.032360793387257905,0.268023213928,0.000593685051825903,9.0
103,0.00010746775106502667,38.9029126214,0.658663641673,25,-0.031424362868801126,1.93220848541,158.0,30.6625097294,23.796269008,-0.033431949898098334,0.275612706589,0.0005729229500753639,9.0
108,0.0001060594561569467,37.1666666667,0.659230511254,26,-0.03854503074873826,1.93330410614,132.0,29.5769791332,22.5583605262,-0.04049653116576848,0.306789633089,0.0005329860798701444,11.0
101,9.13391777263629e-05,40.2178217822,0.659336868962,27,-0.030915617496569056,1.93350973886,131.0,31.3200513077,25.0601667914,-0.032548094584742435,0.286583342404,0.0005122350898815516,9.0
94,0.00010311599409644866,43.0638297872,0.657903487949,28,-0.03137156642031528,1.93074026804,114.0,33.4909101501,23.0654980946,-0.033217585208656815,0.317729176625,0.0005340541260669251,11.0
92,9.188120895160963e-05,43.7391304348,0.656090884001,29,-0.027184490502028175,1.92724377045,164.0,33.4508558024,27.0502228413,-0.028592533516783453,0.289637827276,0.0004581999729320347,9.0
88,8.699067541158214e-05,45.7613636364,0.654886533609,30,-0.029104528156402586,1.92492409079,112.0,35.1923846102,23.5135330077,-0.030525767739459114,0.341214640887,0.00047440294717362996,10.0
87,9.805873095166245e-05,46.4597701149,0.652006063177,31,-0.028515371212315222,1.91938738186,135.0,35.1974756012,26.9332101103,-0.030077279401011583,0.351925583996,0.0005105976033656315,11.0
92,7.770951173945158e-05,43.6086956522,0.647728746085,32,-0.03200111156398864,1.91119508642,127.0,33.3235879386,27.1393171079,-0.03329123399430365,0.343051396344,0.00045128450219570314,15.0
92,6.348604136886842e-05,43.8152173913,0.646543221995,33,-0.030898469198537584,1.90893066113,149.0,33.8224976489,24.5865504714,-0.032526777119305246,0.373773116412,0.000328526599761049,10.0
80,8.090892782096038e-05,50.725,0.645975897792,34,-0.029430991316154054,1.90784798571,159.0,37.4654797353,29.8127384686,-0.031061949165744437,0.354002928139,0.0004241212275657609,9.0
76,7.047212411122364e-05,53.4736842105,0.644871705526,35,-0.03324276733684506,1.90574251735,148.0,39.3293210162,28.7363119288,-0.034758109218955884,0.370681840998,0.00042901652065030667,13.0
78,7.423338848532115e-05,52.1153846154,0.642459877205,36,-0.0316780495592035,1.9011517319,128.0,39.0045205666,24.9743359395,-0.03307523484571877,0.418629224606,0.00039337527492047317,11.0
86,7.998735612699693e-05,46.8023255814,0.636336650134,37,-0.03692700327630435,1.88954611632,114.0,35.790630848,23.9509284024,-0.03864441456477083,0.403811193363,0.0005229423739603768,12.0
74,7.775229701551321e-05,54.3108108108,0.639160159013,38,-0.02717267588845605,1.89488880557,171.0,39.8775147725,29.1737227543,-0.028676992798108814,0.380739629199,0.00048437006629602035,16.0
68,6.668383621883e-05,59.2941176471,0.630412306102,39,-0.02798723893224894,1.87838488918,196.0,41.6073050419,36.497404752,-0.029296866157283497,0.254580729292,0.00044317948457658733,11.0
62,9.49425915163065e-05,65.3064516129,0.638291809955,40,-0.02229497873768774,1.89324409486,149.0,45.7668796946,30.7259419183,-0.023569419729282864,0.38916665205,0.0005920583867432758,14.0
73,8.356555628265895e-05,55.1917808219,0.632872090269,41,-0.02431437680553967,1.88301099787,194.0,39.9281472303,32.3921424322,-0.025749174518148017,0.340707315417,0.0006102432374645618,13.0
70,7.577562144746982e-05,57.5142857143,0.633590610705,42,-0.03511484361747211,1.88436446594,116.0,42.2858549946,24.0028229632,-0.03687052316851914,0.468307612542,0.0005614466260337216,13.0
66,8.158642941143442e-05,60.6060606061,0.628324042609,43,-0.029246251070953567,1.87446641941,148.0,43.3976968095,28.9136010712,-0.03109649086140158,0.450515936919,0.0008054160782670003,12.0
62,9.258400027273323e-05,64.6451612903,0.630959685028,44,-0.027756337748942803,1.87941335894,180.0,45.5301266027,30.6110336286,-0.029381720431324306,0.481178035067,0.0006555529932284025,14.0
64,9.930419741124884e-05,62.84375,0.628786863508,45,-0.03334143190805412,1.87533416243,133.0,44.0586931468,32.6392300145,-0.03508091311443869,0.489050111057,0.0008188147688748433,9.0
58,0.0001095843753946737,69.5344827586,0.623954799629,46,-0.029045154366962166,1.86629428619,170.0,48.1935657362,30.0707301365,-0.030755593368621086,0.459563633098,0.0009495885482129832,18.0
56,0.00011115811007788425,72.1785714286,0.623898703354,47,-0.027139838107310712,1.86618959697,180.0,49.093184899,32.8411257544,-0.028832098288254036,0.448929066977,0.0010279458594124116,20.0
57,0.0001747769130285234,71.6666666667,0.620915197748,48,-0.033250943874305536,1.86063010735,134.0,49.9719108204,23.6036968063,-0.0356942667064925,0.538205191046,0.001472529448443033,13.0
49,0.00017605611509499306,82.0204081633,0.621340476731,49,-0.014357295147241855,1.86142156251,200.0,53.4143428022,37.3054079331,-0.01585751113916505,0.354715165612,0.0013912231437068143,18.0
55,0.00023389246145745328,73.0909090909,0.614759056726,50,-0.04107002777410162,1.84921099093,195.0,48.8484156057,38.0034796145,-0.04365390754004831,0.432587719217,0.0020510449928036294,15.0
50,0.0001873352174607704,80.74,0.610908817383,51,-0.034107330488863774,1.84210477511,185.0,52.9633472102,35.2986175367,-0.0362490802721905,0.428074226231,0.0019726923728675162,10.0
43,0.0002789110556542812,93.2325581395,0.606886098538,52,-0.026810087714379517,1.83470939027,192.0,58.0710158815,37.9613250003,-0.029388617515824392,0.504403218018,0.0026178683170502495,30.0
46,0.0004304536515156314,88.0217391304,0.612828716748,53,-0.026719163071720474,1.84564482808,200.0,55.0699003928,43.4178330074,-0.029703921435759204,0.430135644436,0.003676764650231361,17.0
46,0.000372712638064076,87.2608695652,0.598888161192,54,-0.04217972917315396,1.82009402382,200.0,54.1465045053,46.451206182,-0.045452486447137265,0.439335999134,0.004215226412851297,11.0
37,0.0007922521426287539,110.0,0.603570334645,55,-0.031783209085404156,1.82863600164,200.0,63.9885462759,42.0270183367,-0.035876663360469546,0.540982507582,0.006000601819339514,29.0
37,0.0011512113106894267,108.72972973,0.600885271068,56,-0.035653308433728895,1.82373258366,200.0,62.4076458948,47.2844461306,-0.04020817072006797,0.573364564765,0.007844178020360672,10.0
35,0.0014102538083874206,114.542857143,0.603261143652,57,-0.018836914125854337,1.82807069126,200.0,65.9158542381,38.2408479114,-0.023139759018833417,0.545829011153,0.010010454495625251,33.0
32,0.0009135177793917079,126.59375,0.596537032212,58,-0.03110613183653791,1.81581977464,200.0,69.2420245105,43.6211383499,-0.03378221846895976,0.557375343184,0.007540207451028812,37.0
30,0.0009374173115301751,133.433333333,0.598692613389,59,-0.02735978913243281,1.81973814323,200.0,71.2743490527,41.5874046103,-0.03182049644245433,0.64996309782,0.007297986577493157,27.0
28,0.001330735486051145,146.535714286,0.596547067175,60,-0.02280408024564201,1.81583799641,200.0,73.1286707719,51.9783486126,-0.02655219392564156,0.638805139021,0.007593628361633256,16.0
25,0.0018645894371754814,161.28,0.595208067386,61,-0.02475895672221034,1.81340821682,200.0,78.833073032,36.4159525483,-0.027764584877893125,0.698995422057,0.008115694586300452,90.0
25,0.0015578753115721303,162.52,0.589332610728,62,-0.0156782898564214,1.80278485455,200.0,78.3644801515,42.0343859239,-0.01694159965883803,0.664351595823,0.007751058855076265,57.0
24,0.0009976499343076408,168.916666667,0.583078781493,63,-0.024625359724291356,1.79154572635,200.0,79.2405201216,45.2418654444,-0.025058806951846244,0.679409849917,0.006518979710986965,50.0
23,0.0006387893827950858,176.304347826,0.581206991002,64,-0.03246299284786221,1.78819546456,200.0,80.7356450323,44.1789196067,-0.033446994719962486,0.748910464606,0.005108140913334239,53.0
22,0.0005902598772827972,182.181818182,0.578075638195,65,-0.017360332766916477,1.78260475149,200.0,82.8927793592,32.6894984022,-0.017832175274945898,0.781905856693,0.0044779997300148575,82.0
23,0.0006041059059508773,176.52173913,0.579549598624,66,-0.018039337185395053,1.78523417771,200.0,81.5527346124,37.6076652284,-0.01836761396911755,0.742251469889,0.004987983725435859,84.0
24,0.0004187157121539892,174.583333333,0.568689165805,67,-0.03625510308253091,1.76595066505,200.0,80.987734253,39.9957463016,-0.037600057590713866,0.731001825009,0.003422463176513041,74.0
22,0.0004913250580047638,183.909090909,0.577879231006,68,-0.035103102215058093,1.78225466948,200.0,83.1255456209,33.5219183261,-0.03606330388211783,0.815928427403,0.006058294811450593,87.0
22,0.0026169116294132762,186.454545455,0.567598265644,69,-0.03500192370495423,1.7640252396,200.0,83.6767682512,31.0903774543,-0.038694154722666595,0.806398429241,0.01639126903140528,89.0
22,0.0033359625433835058,185.318181818,0.556534509348,70,-0.01299591776159453,1.74461606144,200.0,82.874813989,38.084101149,-0.01303782335402842,0.806667672903,0.015587401862539235,69.0
21,0.0034145976687693738,193.380952381,0.551446272264,71,-0.028421357569854838,1.73576158723,200.0,84.6605782232,29.601280845,-0.029643263210356343,0.88447784014,0.0177479851314106,61.0
21,0.0020687536174301196,191.238095238,0.555434288619,72,-0.012161412106335649,1.74269765421,200.0,84.263310302,30.9514285568,-0.012277962342565805,0.895918671927,0.01443147044667667,59.0
21,0.0001521740407666614,194.857142857,0.561249208915,73,-0.02115001466290096,1.75286082254,200.0,85.5595031108,18.7801458341,-0.0215781811909447,0.939353446802,0.0016168136931711818,112.0
21,0.00026313530976419087,197.142857143,0.545735043304,74,-0.011179939114857262,1.72587651023,200.0,86.0740057324,12.7775313,-0.011504944412350195,0.963850552615,0.0019156504381453686,140.0
22,0.0016553373701064342,190.818181818,0.5429980978,75,-0.02116493212554342,1.72115933854,200.0,84.7885270421,23.8473104328,-0.022186947278712493,0.876134782615,0.007849740456955717,114.0
22,0.001947403288090709,184.590909091,0.550970446124,76,-0.0300676534175658,1.73493586296,200.0,81.870835131,44.1954945163,-0.03107542566425713,0.84222892617,0.00955737604156838,35.0
21,0.002819790280715674,197.238095238,0.52980914942,77,-0.028645873106722466,1.69860809734,200.0,86.1452739977,9.99954647498,-0.029800923529910966,0.956877376714,0.01823968259714076,154.0
21,0.004582356379564097,191.666666667,0.533161837445,78,0.0015462072453008922,1.70431255766,200.0,84.6276509958,27.6875996541,0.0012608479391793975,0.865535858529,0.027387030812770538,79.0
21,0.009659169594844448,199.380952381,0.523225099538,79,-0.03319155052352035,1.68746111332,200.0,86.5129846217,2.768465115,-0.03639261683522257,0.989867753153,0.05000035152486132,187.0
21,0.005475211384070899,191.142857143,0.52897202184,80,-0.01598664349665982,1.69718674067,200.0,83.1031461432,39.61034703,-0.015247319831928856,0.962859178948,0.037987645955127686,14.0
21,0.001246026394760193,197.095238095,0.53275857235,81,0.0023891024755869302,1.70362540646,200.0,86.1204275152,10.2998139692,0.0028178950356526674,0.969013589759,0.00581460865176317,153.0
22,0.00037837798493502357,186.818181818,0.525373139578,82,0.002101789533886952,1.69108974318,200.0,83.3010547524,34.2100946873,0.001042955357921599,0.870301304181,0.0026244708446970313,46.0
23,0.00013179789213203975,182.347826087,0.53166957441,83,-0.019695544823703094,1.70177117171,200.0,81.6884835602,43.8491571439,-0.02044399324946594,0.803707942412,0.0009679430211205035,41.0
20,0.0035669342594402856,200.0,0.524339331697,84,-0.05846554400545073,1.68934238465,200.0,86.6020325142,0.0,-0.06137166148227768,0.973629309314,0.02100072013029884,200.0
22,8.005410180318981e-05,190.318181818,0.509242366005,85,-0.019567057329193407,1.66402999155,200.0,83.9252024665,32.4350909351,-0.02024500731961235,0.912108478287,0.0007907346360349898,45.0
21,0.0008434091613534887,193.761904762,0.517062598258,86,-0.02526520010662283,1.67709410819,200.0,85.5824678285,13.8560791606,-0.026397712676656207,0.941844998683,0.006205758962074169,153.0
21,0.0018383005644753675,191.476190476,0.525140858327,87,-0.018072304221327183,1.69069698036,200.0,83.3841839744,38.119635045,-0.018675268445975807,0.943651529936,0.012220510705066343,21.0
21,0.0004899285236083141,198.428571429,0.50684911923,88,-0.01625093314390638,1.66005231882,200.0,86.3511201244,7.027642215,-0.016310374696048083,0.981653502658,0.003919493841948611,167.0
21,0.0002791255185659863,196.761904762,0.52910013308,89,-0.0036973636573863454,1.69740418329,200.0,86.0458495599,11.7347865519,-0.003900740081136568,0.964484900625,0.0020638325972406717,146.0
21,9.353756013569652e-05,196.333333333,0.514360399024,90,-0.008092953989493827,1.67256838324,200.0,85.9972466448,11.3864302418,-0.00837076312951579,0.963727402745,0.0006735930407971366,157.0
21,0.0002564612365688464,193.80952381,0.523395895169,91,-0.012936998886065023,1.68774934892,200.0,85.451316061,18.352679959,-0.013344815225132511,0.917838334513,0.0014325789708414076,133.0
21,0.0004078291388085516,199.80952381,0.508800023099,92,-0.024666827688643284,1.66329408246,200.0,86.5758615908,0.85183542,-0.02510723843016375,0.987944551227,0.0030590462315197853,196.0
20,0.0008071073067211936,200.0,0.511182744228,93,0.0006103064766536632,1.66726197373,200.0,86.6020325142,0.0,0.0004948453951564301,0.999959597021,0.004277985455827235,200.0
21,0.0012212378033242706,197.476190476,0.522900269247,94,8.845178222916439e-05,1.68691306385,200.0,86.153219251,11.286819315,-0.0004158534845067964,0.967786279614,0.006420781084021061,147.0
20,0.00014478264725522325,200.0,0.516361877637,95,-0.028642898734492862,1.67591934541,200.0,86.6020325142,0.0,-0.0291855660690069,0.996576040881,0.0012819508101682663,200.0
20,0.0011390923530078785,200.0,0.521667642382,96,-0.01027359731169434,1.68483501048,200.0,86.6020325142,0.0,-0.010797300847174106,0.999973903863,0.007007858553928013,200.0
21,0.001226189103746413,197.80952381,0.521356843141,97,-0.0030623136359110912,1.6843114464,200.0,86.2270514267,9.79610733,-0.0033591813694836084,0.974028277447,0.007606816319868474,154.0
21,0.0003420991631568728,192.19047619,0.519481459434,98,-0.00990739593581548,1.68115567623,200.0,83.9237775466,34.92525222,-0.010028178058723514,0.929483170929,0.0022864045330430044,36.0
22,0.0006588031659843676,190.545454545,0.520671030901,99,-0.020267782241119987,1.68315672101,200.0,84.1973122267,31.2362366385,-0.020833721230121786,0.873105416593,0.005000224005089475,66.0
21,0.0041149519615027745,196.142857143,0.526884263025,100,-0.017360852476995394,1.69364712031,200.0,85.8000098437,17.249667255,-0.020207835862725912,0.937932045838,0.018612567462148136,119.0
21,0.002167099903031468,197.80952381,0.528093367869,101,-0.0013913009135057852,1.69569615575,200.0,86.2270514267,9.79610733,-0.001486103791456171,0.974092845956,0.01037490097027105,154.0
21,0.002702352126372625,197.666666667,0.528307811228,102,-0.0242289844760505,1.69605982552,200.0,86.2489359609,6.8683770408,-0.02508479747445647,0.977636438071,0.01213153857175342,171.0
22,0.00039071214736457555,187.318181818,0.540594033231,103,-0.017161421948036763,1.71702653011,200.0,83.8760530691,28.4371497799,-0.01844078313897218,0.892123391837,0.0013188477231032975,67.0
21,0.0032579915668933994,196.285714286,0.534001540975,104,-0.013834415844698113,1.70574427596,200.0,86.0346689364,8.68574561398,-0.017176137767305755,0.969630052269,0.010817626175986736,163.0
20,0.006179501047838507,200.0,0.532261563063,105,-0.006398134777186905,1.70277889919,200.0,86.6020325142,0.0,-0.008807086191700604,0.994790787087,0.021237216422559352,200.0
21,0.006898278829885309,199.238095238,0.541662007783,106,-0.0033940672270510947,1.7188612503,200.0,86.4907296225,3.40734168,-0.004735786356295217,0.995810024639,0.02729340020586145,184.0
20,0.005235220073555137,200.0,0.5319738938,107,-0.016792854624224033,1.70228913249,200.0,86.6020325142,0.0,-0.017908225220065153,0.999754664841,0.022581150770149383,200.0
20,0.0026254976293232945,200.0,0.524926688909,108,-0.014393816538880898,1.69033492354,200.0,86.6020325142,0.0,-0.014067490115449669,0.999973783519,0.015425918690680426,200.0
20,0.0016738178080141829,200.0,0.536970341736,109,-0.0029847148429371266,1.71081581533,200.0,86.6020325142,0.0,-0.002463672273958898,0.999973148345,0.008901959776849253,200.0
21,0.0010164577247609907,196.761904762,0.532946558067,110,-0.010662303886726133,1.70394569381,200.0,86.0807986217,10.0565295628,-0.01119981795271282,0.968813866725,0.00825086393738108,162.0
20,0.001128954636508769,200.0,0.540915883253,111,-0.023607812965133906,1.71757924408,200.0,86.6020325142,0.0,-0.0242125230905952,0.996149976046,0.007556839211716911,200.0
21,7.995856223779062e-05,198.952380952,0.5421441173,112,-0.009173008091370064,1.71969012945,200.0,86.4441550849,4.68509481,-0.008959190945280918,0.992472039548,0.0009523961600086429,178.0
20,0.0005006443885626675,200.0,0.53359660242,113,-0.03872393664455168,1.70505369417,200.0,86.6020325142,0.0,-0.03921781415724906,0.99971311391,0.0021756256568575064,200.0
20,0.00014572146434771354,200.0,0.538442898437,114,-0.0034547611438930804,1.71333694442,200.0,86.6020325142,0.0,-0.0032684167149375173,0.999975474406,0.0007339249252635884,200.0
20,0.00036406254517696776,200.0,0.543580039223,115,0.0013826212350561448,1.72216124395,200.0,86.6020325142,0.0,0.0011434177747782102,0.999974916898,0.0014121821750100773,200.0
21,1.1842900916808431e-05,199.857142857,0.530935889623,116,-0.006891908314002518,1.70052306601,200.0,86.5825032845,0.638876565,-0.007087952400356163,0.999805077301,0.00011833156539119757,197.0
20,6.835764999650356e-05,200.0,0.539296945587,117,-0.03847793841338707,1.71480083999,200.0,86.6020325142,0.0,-0.03906507282746026,0.999966935443,0.0006379039626186085,200.0
20,5.0773437655949747e-05,200.0,0.524922615716,118,-0.006882563162960732,1.69032803849,200.0,86.6020325142,0.0,-0.007142990556746587,0.999975556576,0.000620014963581432,200.0
21,9.429091610420455e-05,199.666666667,0.537343025411,119,-0.0032142025912803066,1.71145352728,200.0,86.5555312652,1.490711985,-0.003431360106458984,0.999097623872,0.0008287816681783952,193.0
20,0.002594916543499,200.0,0.545803581916,120,-0.0235325006453926,1.72599480346,200.0,86.6020325142,0.0,-0.026100587104494213,0.999948729478,0.008230209846421463,200.0
